Time QueueLength
29815.5899484 0
29815.7485316 1
29816.2550602 0
29817.3205493 1
29817.8831951 2
29819.4607017 1
29820.207 2
29821.1095869 1
29821.2723646 2
29821.4031667 3
29823.3381825 4
29823.4318873 3
29823.6118512 2
29823.7238917 1
29824.2465159 0
29825.2533176 1
29825.9835246 0
29826.3886764 1
29826.8982661 0
29830.3757567 1
29831.5595901 2
29831.8269572 1
29831.9670266 2
29832.317322 3
29832.5240116 2
29833.2621491 1
29833.4820111 0
29834.4985684 1
29836.0251129 2
29836.1366441 1
29836.7908102 2
29836.970597 1
29837.083363 2
29838.6735887 3
29838.8938084 4
29839.3656624 3
29839.424654 4
29839.9376235 3
29841.4332317 4
29841.6054819 3
29841.9093866 4
29842.1496576 3
29842.5200381 2
29842.800431 1
29842.8292404 2
29843.5604261 1
29845.1432995 0
29845.2950763 1
29845.5767861 2
29847.0204672 3
29847.6520927 4
29848.0041927 3
29848.1394827 4
29848.313897 3
29848.5541733 4
29848.6843387 3
29849.8088679 2
29851.9972923 3
29852.0098309 4
29852.5226304 5
29852.64396 6
29852.8247644 7
29853.4254861 8
29855.4781691 7
29855.534593 6
29855.5949129 5
29855.7098495 6
29855.8152505 7
29857.347556 6
29857.9580318 5
29858.2403849 4
29858.7467356 3
29859.5968879 2
29860.2855267 3
29860.3553178 2
29860.8979301 1
29861.2488789 2
29861.2568264 1
29861.5042784 2
29861.7843053 3
29862.5862174 2
29862.6297197 1
29863.2621639 0
29865.293195 1
29866.5776141 2
29867.6256804 3
29869.413331 4
29870.9853743 5
29871.5591851 6
29871.6105286 7
29873.5435631 6
29874.5317477 7
29874.8654026 6
29875.3207083 7
29875.621458 8
29876.1883002 9
29876.6351228 10
29876.8310559 11
29876.9102493 12
29877.0210301 11
29877.1139187 10
29877.1959572 11
29879.1136659 10
29879.2659058 11
29879.5263481 10
29880.1428098 9
29881.416879 8
29881.6785529 7
29881.9073978 8
29882.6217584 7
29883.3590603 8
29883.3818558 7
29883.4015464 6
29884.6190615 5
29884.680295 6
29884.7785053 7
29884.9648903 8
29885.8971497 7
29887.0940494 6
29887.2111181 5
29888.5824808 6
29888.6751776 5
29889.6513828 6
29891.0815454 5
29891.5446385 4
29893.0703179 3
29894.0792801 4
29895.2931314 5
29895.6905324 4
29895.6930596 3
29896.2397883 2
29896.8046185 1
29899.7743174 2
29899.7888023 1
29900.3202143 0
29902.2164176 1
29903.8179197 0
29905.0330427 1
29905.3750975 0
29908.188881 1
29908.6226977 0
29909.6301265 1
29910.0936642 0
29910.6775626 1
29910.7278277 2
29910.75525 1
29911.1597198 0
29911.538705 1
29911.5486187 0
29912.791446 1
29913.1225047 0
29913.5394942 1
29913.6178955 0
29914.0418714 1
29914.4932857 2
29914.5208973 1
29914.5894833 0
29918.4894141 1
29919.0814799 2
29919.1420785 3
29919.1526583 4
29919.3119013 3
29919.326926 2
29920.3273892 1
29921.0557602 2
29922.7761034 1
29922.8308264 2
29923.9727722 1
29924.4188996 0
29925.913688 1
29926.0425224 0
29929.1248539 1
29929.2329342 0
29929.6615037 1
29929.6732308 0
29930.2798232 1
29930.5845456 2
29930.6298885 1
29930.6770551 2
29930.7678212 1
29930.9965153 0
29931.7033984 1
29932.0687728 0
29932.4088469 1
29932.4285382 0
29935.2420462 1
29935.9666332 2
29936.2381274 1
29936.7963384 0
29937.6131942 1
29938.367486 0
29938.4981765 1
29938.5334966 0
29941.4947956 1
29941.5013399 0
29942.7463117 1
29943.2044214 2
29943.7688127 1
29944.2774076 2
29944.5201309 3
29944.8246161 4
29945.6597517 5
29947.0294175 4
29947.8327402 3
29948.030742 2
29948.1016769 1
29950.4034091 0
29950.9781471 1
29951.8009957 2
29951.8666568 3
29951.9372534 4
29952.073977 3
29952.3227128 4
29952.4131741 3
29952.5470048 4
29952.762623 5
29952.8850927 6
29953.3327391 5
29953.7537378 4
29953.7915854 3
29953.8144177 4
29954.0357676 3
29954.2462256 4
29954.6031088 3
29954.6933412 2
29954.8315048 1
29955.7613292 0
29956.9086257 1
29957.4518982 2
29957.6681896 1
29958.0388698 2
29958.1876383 1
29958.201306 0
29958.2567357 1
29958.3651199 0
29959.1145294 1
29959.3472322 0
29959.9718095 1
29960.2375929 2
29960.4099474 3
29960.9718246 2
29961.4236018 3
29962.4757925 4
29962.4782651 5
29963.1773602 6
29964.0417616 7
29964.0678 8
29964.1174297 7
29964.6683 8
29965.314077 7
29965.3341928 6
29966.5671591 5
29966.6257143 6
29968.4314344 7
29969.368605 8
29970.1762981 9
29971.055467 10
29971.1242664 11
29971.1251079 10
29972.3877036 9
29976.2394192 10
29976.6437249 9
29977.5779819 10
29978.6634885 9
29978.7314045 8
29979.5645344 7
29979.8153234 6
29979.8343328 5
29980.4730917 4
29980.5723481 5
29980.7256397 6
29981.2652975 7
29981.3443431 8
29981.5624345 9
29981.9527298 10
29982.0218646 11
29982.0381689 10
29982.055015 9
29983.4755357 10
29983.487892 9
29984.2230309 10
29985.106076 9
29986.5004781 10
29986.6613164 9
29987.0550166 10
29988.4148167 11
29989.0079378 10
29989.2665005 11
29989.6110119 10
29989.8996115 11
29990.2237072 12
29990.5336354 13
29990.795823 14
29991.1272155 15
29991.7538929 16
29992.9651226 17
29992.9757463 18
29993.0930092 17
29993.9744969 18
29994.6644114 19
29995.5641069 20
29996.4415269 19
29997.4155537 20
29998.8629487 21
29999.0473952 22
29999.3418709 23
29999.7555359 22
29999.8996674 21
30001.8687074 22
30002.6675273 21
30002.8417602 22
30003.0589547 23
30003.1283249 24
30003.5737507 23
30005.0165738 24
30005.1358566 23
30005.3410213 22
30005.9880769 21
30006.0990323 20
30006.196751 19
30006.2580755 20
30006.893684 21
30007.2905144 20
30007.5570945 21
30008.3388314 20
30008.8155919 19
30008.8557115 20
30009.1825907 21
30009.2657665 20
30009.5158979 21
30009.5967411 20
30010.1210274 19
30011.1177758 18
30011.4131918 19
30011.4999289 20
30012.7227045 21
30013.5584501 20
30013.8139048 21
30013.9074754 20
30015.3885918 21
30015.5702783 22
30017.2371444 23
30017.5483234 22
30017.8439723 21
30019.2968697 22
30019.3355941 21
30019.5741197 20
30019.6925818 21
30019.8412013 22
30020.5919184 21
30021.0815925 20
30021.3458907 19
30022.0741104 18
30022.2057965 17
30023.4539315 16
30023.8259603 17
30024.5968952 18
30024.7437102 17
30027.0638374 16
30027.8099408 15
30030.6190876 14
30030.9352272 13
30031.3850484 14
30031.4592107 13
30032.452436 14
30033.2233328 15
30033.6674838 16
30034.1611557 17
30034.8334316 18
30035.0028954 19
30035.2774114 20
30035.3208789 19
30035.3249873 18
30037.5962017 19
30037.7260816 18
30040.2778415 17
30041.5265761 18
30041.8839004 19
30043.1965291 20
30044.7831252 19
30045.955253 18
30047.0704446 19
30047.3435084 18
30047.8004727 19
30047.8075644 18
30048.7733006 17
30049.5233066 16
30051.4469872 17
30053.1024588 18
30053.5569015 19
30053.6172631 18
30053.6809274 17
30054.7515963 16
30054.86912 17
30055.7287229 18
30056.0410229 19
30057.1623016 18
30057.249363 17
30057.3601883 18
30057.6666229 19
30057.6869234 18
30058.6011885 19
30058.6464785 18
30059.3035056 17
30059.8428967 16
30060.7482354 17
30061.3775372 16
30061.5968042 17
30061.6329469 16
30062.0132277 17
30062.3266906 16
30062.8100335 17
30062.9804036 18
30063.4008774 17
30063.4500212 16
30067.0467984 17
30068.27648 18
30068.3728444 17
30068.3894027 18
30068.6872194 19
30068.688725 18
30069.4283824 17
30069.9369456 16
30070.5150735 17
30071.7340497 18
30073.1453837 17
30075.2373654 18
30075.326869 17
30075.9433154 16
30076.8162477 15
30077.1704522 14
30078.2042423 15
30079.01251 16
30080.5493307 17
30080.8986814 18
30081.7268429 19
30081.8918962 20
30082.4708688 21
30083.60339 22
30084.88735 21
30086.4808774 22
30086.9443372 21
30087.0818186 22
30087.0822299 21
30089.3742526 22
30089.710762 21
30090.8626323 20
30091.1233824 19
30091.1500783 20
30091.5383868 21
30091.9181986 22
30092.1841002 21
30094.2962391 22
30095.0354098 23
30096.4864385 22
30096.7830659 21
30096.7878047 20
30097.3976918 19
30097.5492977 20
30098.5269207 21
30099.4464136 20
30100.0962819 21
30100.6589169 20
30101.5462851 21
30101.7420627 22
30101.9888591 23
30102.5600957 22
30103.1220277 21
30103.3700453 20
30104.6467215 19
30105.2797678 18
30105.9963037 19
30106.0192308 20
30106.1092287 21
30106.4440023 22
30108.4217967 21
30108.957686 20
30109.4783596 19
30109.8000897 20
30109.8247344 21
30110.4513888 20
30110.4823552 21
30111.0481225 20
30112.0355019 19
30112.7756304 18
30112.9701452 17
30113.7209767 18
30115.3350515 17
30115.8011442 18
30116.2811975 17
30116.4099132 16
30118.5551548 15
30119.0187162 16
30119.8474379 17
30120.9947713 16
30121.0269248 15
30121.1987235 16
30122.3238434 17
30122.6857685 16
30123.0726157 17
30123.0818641 16
30123.1994016 15
30124.696198 14
30125.2377096 15
30125.9154661 16
30126.4000547 15
30126.8957937 16
30126.9559094 15
30126.9912183 14
30127.0769401 13
30128.2904259 12
30128.7462137 13
30129.3063331 12
30129.8380831 13
30131.7767301 12
30132.2370628 11
30133.0253542 10
30133.0924159 11
30133.2319814 10
30133.406136 9
30133.7820557 8
30133.8266451 9
30134.2093147 8
30134.4326038 7
30134.8750486 6
30134.9921366 5
30135.0503491 4
30135.6412769 3
30135.7043039 2
30136.224637 3
30136.6282738 2
30137.3222803 3
30137.6080521 2
30138.8535266 3
30138.9346878 2
30139.230717 1
30139.9861165 0
30142.2034058 1
30142.3690074 0
30142.5606505 1
30143.2097112 2
30144.1845892 1
30145.6558061 0
30148.4809624 1
30148.6150171 2
30148.7081159 1
30148.8751533 2
30149.2062138 1
30149.4974318 0
30149.9829 1
30151.3230102 0
30151.4864221 1
30152.3575003 0
30152.7031944 1
30153.4025892 2
30153.417646 3
30153.7176957 4
30154.110937 3
30154.6207772 2
30154.8142827 1
30154.9762023 2
30154.9835325 1
30155.0268514 0
30157.3698763 1
30158.1227448 0
30159.2736623 1
30160.7619761 0
30164.0122877 1
30164.0759922 2
30164.726992 1
30165.4787267 2
30165.7047149 1
30167.0930513 2
30167.1441635 1
30168.6739931 2
30168.8768558 3
30169.1551029 2
30169.2241083 3
30169.4243646 2
30169.5985156 1
30169.7994346 2
30169.9036344 1
30170.931407 2
30172.1436486 1
30172.4781407 0
30172.600763 1
30172.7067594 0
30174.4769878 1
30174.6503296 2
30174.7477327 3
30174.8520078 4
30175.4153853 5
30175.7729626 4
30178.4420648 3
30178.474902 2
30180.8897725 3
30181.1764679 2
30181.2009762 3
30182.5954708 4
30182.8524695 5
30182.9187371 4
30184.0571108 3
30184.1116787 2
30184.9070822 1
30184.9230429 2
30185.2972661 3
30185.3173742 2
30185.3813697 1
30186.203418 2
30186.6221425 3
30186.662029 4
30187.4982446 3
30187.5355419 2
30187.9062715 1
30188.256256 0
30192.2158598 1
30192.5639382 0
30193.2484491 1
30193.312366 0
30193.899274 1
30194.3271453 2
30194.3586276 1
30194.4214245 0
30194.5832738 1
30194.6359773 2
30194.6449883 3
30194.8906032 2
30195.4919787 1
30195.7033897 0
30200.3759524 1
30200.5051482 0
30202.0531184 1
30202.4091841 0
30202.7702013 1
30202.8686046 0
30203.8120047 1
30204.2595557 0
30205.7013564 1
30205.8147376 0
30205.9296974 1
30206.1157827 2
30206.2624088 3
30206.2957498 2
30206.5970226 1
30206.599295 2
30207.0617555 3
30207.1402813 2
30207.1701972 1
30207.2517465 0
30207.2942311 1
30207.3570776 2
30207.4585691 3
30207.5828924 2
30207.9494922 1
30208.2590685 0
30209.1342691 1
30209.1770482 2
30209.7952079 1
30210.2467788 0
30215.8395532 1
30215.9808023 2
30216.0085843 3
30216.2677375 2
30216.7356248 3
30216.8635382 2
30217.1436705 3
30217.4661641 2
30217.5591657 3
30218.7885436 2
30218.8830255 1
30219.1688629 0
30220.4773508 1
30220.9940278 0
30221.5682244 1
30222.0009603 0
30223.1765159 1
30223.1977105 2
30223.300548 3
30223.9893042 2
30224.6679801 1
30224.6741559 0
30226.6995071 1
30226.8870239 0
30227.1555749 1
30227.7024023 2
30228.1971405 1
30228.2419568 0
30229.3872551 1
30229.8317025 2
30230.0163776 3
30232.1772256 4
30232.6385314 3
30233.6392442 2
30234.2480369 1
30234.7848711 2
30236.2904452 1
30236.4030223 0
30237.002545 1
30237.032022 0
30238.6438953 1
30239.3052512 2
30239.8791845 3
30240.0628325 4
30241.1824951 5
30241.3056178 4
30241.4652352 3
30241.7052584 4
30242.2404239 3
30242.2967377 4
30242.8902896 5
30242.9752331 4
30244.0094904 5
30244.6955629 6
30247.1820795 7
30248.9409799 8
30250.3496718 7
30250.6802107 8
30250.9618732 9
30251.2880747 8
30252.0291056 9
30252.5430464 10
30252.7954398 9
30253.9665247 10
30254.2421289 9
30254.742092 10
30255.472631 9
30257.3538534 10
30257.4758979 11
30259.0625214 10
30260.2108693 11
30261.3663093 12
30261.4095385 13
30264.7783324 12
30264.8517479 13
30265.9468683 14
30268.1686299 13
30268.8618218 12
30269.7410349 13
30269.9151225 14
30270.1768958 15
30270.3034703 16
30270.9431786 15
30271.0921938 16
30271.3385438 17
30271.3943697 18
30272.6482596 17
30272.7456456 16
30272.911923 17
30272.9748769 18
30273.0600463 19
30273.4244802 20
30273.645539 19
30275.2684159 18
30275.9063307 17
30275.9249874 18
30276.2589622 17
30276.5566939 18
30277.200952 19
30279.0698348 20
30279.6436488 19
30279.9762838 18
30280.3099847 19
30281.842146 18
30282.9009917 19
30282.9259207 20
30283.5254747 19
30283.6126333 20
30283.7811842 19
30283.8826092 20
30284.4262513 19
30284.8687816 20
30285.0351557 21
30285.2157151 20
30285.4623423 21
30285.7902571 20
30285.8381498 21
30286.3627659 22
30286.7126915 21
30287.2484712 22
30287.5446802 23
30288.1815774 24
30288.7259935 25
30289.3931906 24
30289.4845389 23
30289.778073 22
30290.1370951 21
30291.2829802 20
30291.7016771 19
30291.748879 20
30292.6545523 19
30293.1076229 20
30293.1562907 21
30293.3400756 22
30293.3487059 23
30294.4481733 22
30294.4995518 23
30294.5552849 22
30294.5642149 21
30294.698968 22
30294.8774079 23
30295.1065044 22
30295.1392253 21
30295.1808367 20
30295.1918257 19
30295.2777542 20
30295.6361932 21
30295.9993175 22
30296.3348952 21
30297.7843177 20
30298.1408443 19
30298.3417983 20
30298.577665 19
30298.6061029 20
30298.7212496 19
30299.232549 18
30300.0933721 17
30301.5459729 16
30302.8345851 17
30303.2462529 16
30303.5995509 17
30304.2738958 18
30304.311304 17
30304.4476909 18
30304.5480293 17
30305.2114079 16
30306.0762381 15
30306.1286825 16
30306.2809906 15
30306.8902403 14
30306.9392004 13
30306.9929835 12
30307.0483784 11
30308.1217937 12
30308.2681031 11
30309.0094101 10
30309.462223 11
30309.9766043 10
30310.053836 9
30310.247071 8
30310.4541831 7
30310.5707295 6
30311.5678783 7
30312.5457168 8
30313.7600951 7
30313.8158065 6
30314.217085 7
30314.7791692 8
30315.1488406 7
30315.2794342 8
30315.5091133 9
30315.7692188 8
30315.8578719 9
30316.8588102 8
30318.4133644 9
30318.5236272 8
30318.9736811 7
30319.7171016 8
30320.2594525 9
30320.8945871 10
30321.2257972 11
30321.3366598 12
30322.2392453 11
30322.4803617 10
30322.6430113 11
30323.1306924 12
30323.5388262 13
30324.7502022 12
30325.5864257 11
30326.0333457 12
30326.7457885 13
30327.1380319 12
30327.2992312 11
30327.5032586 10
30327.5813072 11
30328.468253 12
30329.6217231 13
30329.8030214 12
30330.4334853 11
30330.9280546 12
30331.4476916 13
30331.8197305 14
30332.5678366 13
30333.146892 12
30334.8816457 13
30335.3992373 12
30336.2378098 13
30336.7468999 12
30336.8795702 11
30337.111025 10
30337.7908068 11
30338.2696052 10
30338.4650227 9
30338.960309 8
30339.3406201 9
30340.9922143 10
30341.0282262 9
30341.4083225 8
30342.0032381 7
30342.1141976 6
30342.2834811 5
30342.7328431 4
30343.5203557 3
30343.7864123 2
30343.9919353 1
30344.4734788 0
30345.3238977 1
30346.1803623 0
30346.4701568 1
30346.6257488 0
30347.3081476 1
30347.4766516 0
30350.4298147 1
30350.4604715 2
30350.915289 1
30350.9699051 0
30352.8489737 1
30354.149035 2
30354.2595792 3
30354.5785966 4
30354.579114 5
30354.9308894 6
30355.8560086 5
30356.3466998 4
30356.3656915 5
30356.6421216 6
30356.6958312 7
30357.5569037 6
30357.6509922 5
30357.9148864 4
30358.2756989 3
30358.941324 4
30359.4071034 3
30359.5093376 4
30359.6484892 5
30359.6487956 6
30360.6121296 7
30360.7168793 6
30361.5115328 7
30362.5812107 6
30362.8166043 5
30362.9270551 4
30363.6240908 3
30363.7446644 2
30363.8234799 1
30364.2935377 2
30365.4118405 1
30367.8440107 0
30371.6933874 1
30372.14593 2
30372.2104688 3
30372.2327166 4
30373.0542581 3
30373.2264768 2
30374.5568152 3
30376.2442035 2
30376.3081198 1
30377.3019156 0
30377.53133 1
30377.5620932 0
30378.326164 1
30378.5654608 0
30378.6859702 1
30378.911778 2
30379.1751665 3
30380.4325852 2
30380.7687367 3
30380.8924862 2
30380.9199019 1
30381.283192 0
30384.5072709 1
30384.5836335 0
30385.2604521 1
30385.6234445 0
30385.7636924 1
30386.0783736 2
30386.1007833 3
30386.1073558 2
30386.15419 1
30387.3459963 0
30387.4326985 1
30387.5072562 2
30387.5845662 1
30388.5593952 0
30389.1136525 1
30389.1467016 0
30389.4979409 1
30389.6726135 0
30391.235372 1
30392.5756383 0
30393.0904383 1
30393.2973644 0
30393.5092673 1
30393.6090713 2
30394.1387222 1
30394.1868785 0
30394.317968 1
30394.3911928 0
30396.2885666 1
30396.4587521 0
30396.9660104 1
30396.9690707 2
30397.2233523 1
30397.3826568 0
30397.6199234 1
30398.8482367 0
30400.3552801 1
30402.3754688 0
30403.4993845 1
30403.7000787 0
30404.0825449 1
30404.3231505 2
30404.431079 3
30404.498338 2
30404.5684262 1
30404.7566876 0
30404.9910519 1
30405.2265453 2
30405.7185607 1
30406.6972564 0
30407.4091569 1
30407.6766414 2
30407.8792527 3
30408.5077155 2
30408.6892231 1
30409.1414472 0
30410.0301441 1
30410.1231381 0
30411.8567734 1
30412.2078075 2
30412.4291423 3
30412.842614 4
30412.9391765 5
30413.7460822 4
30414.9959018 5
30415.3091475 6
30415.3998344 7
30416.0558002 6
30416.5798864 7
30416.7043966 6
30416.9730749 5
30417.7553649 6
30418.0777584 7
30418.7350184 8
30418.752245 9
30418.8897954 10
30419.4023229 9
30419.6453716 10
30419.8610843 11
30421.0560349 10
30421.3289017 11
30421.3941868 12
30421.5600668 11
30422.2110015 10
30422.4019217 9
30422.4872129 8
30422.5475638 7
30422.8773647 8
30422.9292697 7
30424.7717454 6
30425.2113658 5
30425.8539567 6
30426.0562203 5
30426.3831269 6
30426.421128 5
30427.2949727 6
30428.1336926 5
30429.0710344 4
30429.3498704 3
30430.7280008 2
30431.3669041 3
30432.3713642 2
30432.7994307 3
30433.4644258 4
30434.5281293 3
30434.645729 2
30435.1685583 3
30435.8689364 2
30438.6324095 3
30439.7178124 2
30439.7760984 1
30440.717444 0
30441.9446118 1
30442.363401 2
30442.831162 3
30443.4336043 2
30445.0076502 3
30445.5251562 4
30447.291491 5
30447.6086538 6
30449.0919484 5
30449.1900342 4
30449.4197251 5
30449.4903364 4
30450.6671083 3
30451.3914207 4
30452.5468111 5
30452.6921385 4
30452.9888449 3
30454.2071884 4
30454.2420928 5
30454.5344341 6
30454.9059249 7
30455.0745526 8
30455.5461395 9
30456.1616442 10
30457.183741 11
30457.7418752 10
30458.4748229 11
30458.8405954 12
30460.0838484 13
30460.2324123 12
30460.9439031 13
30461.8378103 12
30463.4375206 11
30464.7928679 10
30464.9976203 9
30466.4166959 10
30466.7754096 9
30467.0337906 10
30467.4512484 11
30468.0876567 10
30468.1451429 9
30468.3848281 10
30468.4758322 11
30470.2951404 12
30470.7201397 11
30472.3200861 12
30472.745865 13
30472.9902694 14
30473.0821829 13
30473.1363854 14
30473.3324674 15
30473.9900251 14
30475.2289844 15
30475.4793697 14
30476.4893827 15
30477.2840182 14
30477.8350567 13
30477.8497219 14
30478.1492725 13
30478.4400773 12
30478.492679 11
30478.7507853 10
30479.2151569 9
30479.5686016 8
30479.6035442 7
30479.7290993 8
30479.7532156 7
30480.1682966 8
30480.7760205 7
30480.8456 8
30481.3281081 9
30481.3994822 10
30481.445746 9
30481.6411076 10
30484.7251842 11
30485.47789 12
30485.9125321 13
30486.0496874 14
30487.6471053 13
30488.2758643 12
30488.5752075 13
30489.2279988 12
30490.2845265 11
30491.1714701 12
30492.2741803 11
30492.7772391 12
30493.2349916 11
30493.396807 10
30495.8776606 11
30497.2016322 12
30498.7159412 11
30498.7629535 12
30499.0321267 13
30499.1197387 14
30499.3969159 15
30499.8822422 16
30500.498178 17
30500.6147544 16
30500.9120619 15
30501.3367299 16
30501.6039596 15
30504.3303891 14
30506.9127356 15
30507.1211024 14
30507.5065599 13
30507.5368802 14
30509.771526 13
30509.7993835 14
30510.3854844 13
30510.6130112 12
30510.8440639 11
30511.2363729 10
30514.1023023 11
30514.2089517 10
30515.5402769 9
30517.241438 8
30517.4656572 7
30517.859255 8
30518.5579035 9
30519.3940076 8
30520.4762228 7
30520.5247873 6
30520.6583651 7
30520.6715294 8
30521.3069583 9
30521.7992355 8
30522.1759947 7
30522.2080975 6
30524.3775769 7
30525.6074473 8
30525.7292691 9
30526.1082845 10
30526.2700783 9
30526.5958158 10
30526.9081649 9
30527.1796595 8
30527.2232882 7
30527.9195462 6
30528.523172 7
30528.8383209 6
30529.0260859 5
30529.2489253 4
30529.6194658 3
30529.7257882 2
30530.0046777 1
30530.5648542 0
30530.8647886 1
30531.0484968 0
30533.6878365 1
30533.9544406 2
30534.0565765 3
30534.0577465 4
30534.1992859 3
30534.4486665 4
30535.0776881 5
30535.1702508 6
30535.1796776 7
30536.0895923 8
30536.6329397 9
30537.2768144 10
30537.4118041 9
30537.6810644 8
30538.1709706 7
30539.1451528 6
30539.540521 7
30539.5630519 6
30540.5678437 5
30541.2705082 6
30541.4932796 7
30541.500478 6
30542.2174535 5
30542.6866902 4
30543.5223995 3
30543.5648343 2
30543.895915 1
30543.9508034 2
30543.9975611 3
30544.000505 2
30545.1165171 3
30546.643256 2
30546.7863995 1
30547.5952849 0
30548.010097 1
30548.5003495 2
30548.6960979 3
30550.2907621 2
30550.8281426 1
30550.8906312 0
30551.7176201 1
30552.4134298 0
30552.7605058 1
30553.2902226 0
30554.3572893 1
30555.2180528 0
30555.5883131 1
30555.6373623 0
30556.1318747 1
30556.1734066 0
30558.5915234 1
30558.6172791 2
30558.706098 1
30559.2523186 2
30559.4112209 3
30559.4132754 4
30559.7106504 3
30561.0693643 2
30562.4596448 1
30562.7963375 2
30563.8885616 3
30564.9717164 4
30565.823801 3
30566.8477777 4
30567.0084339 3
30567.446455 2
30567.4863406 3
30567.7191796 2
30568.5890439 1
30569.2211552 2
30569.4482974 3
30569.8843886 2
30571.0627354 3
30571.3017278 2
30571.4121423 1
30572.359346 2
30572.4638787 3
30572.4997148 4
30573.5856676 5
30574.154823 6
30574.2056164 7
30574.3124344 8
30574.5365167 7
30574.5879851 6
30574.7462388 5
30575.6688309 6
30578.5142602 7
30579.1047924 6
30579.4221813 5
30579.4787479 6
30579.7230081 7
30580.5896008 8
30580.6416032 7
30580.6563358 8
30580.8990167 7
30580.9160988 6
30581.1756925 7
30581.6977638 8
30581.9985471 7
30582.53358 6
30583.4136002 7
30584.5634802 8
30585.5019399 9
30586.4449628 8
30586.5344925 9
30586.6133913 8
30586.649864 7
30586.8180368 8
30586.9619964 9
30587.2846481 10
30588.0646334 11
30589.3338927 12
30589.6688241 13
30589.6937055 12
30589.8543278 11
30592.1766462 12
30592.3343958 13
30592.4980879 12
30592.5087731 11
30592.8297615 12
30593.0464568 13
30593.2214301 14
30593.5055641 13
30593.5233176 14
30595.8510492 13
30595.8539781 14
30596.5292548 15
30596.7532266 16
30597.6875711 15
30597.9850962 14
30598.2284445 13
30598.6410896 12
30599.0238057 13
30599.3245733 12
30600.8893392 11
30600.9251615 10
30601.4518831 9
30601.5727149 10
30603.2249535 9
30603.3465981 8
30603.3692692 7
30604.7456477 6
30605.2213676 5
30605.9141376 4
30606.3138847 3
30606.3990515 2
30606.5491307 1
30606.6872369 2
30606.805679 1
30606.8387066 2
30606.8689546 1
30607.0156341 0
30607.6709506 1
30607.7013183 0
30607.8000806 1
30607.8051228 2
30607.9029212 1
30608.6570859 2
30608.9637077 1
30609.5995643 0
30612.7843547 1
30613.3885693 2
30614.5626306 1
30614.713054 0
30615.221897 1
30615.6456978 0
30616.7017802 1
30617.2216643 2
30617.3168026 1
30617.830823 0
30618.3953564 1
30619.1414903 0
30620.1109879 1
30620.3885011 0
30620.755486 1
30620.8067068 2
30620.9716749 1
30621.1748193 0
30621.7315438 1
30622.4200685 0
30623.4278876 1
30623.7854087 0
30623.7879942 1
30623.9116624 2
30624.1199466 1
30624.1397104 0
30624.9745301 1
30625.9931856 0
30626.8706806 1
30627.4303783 0
30628.7515613 1
30628.9755228 0
30629.2920097 1
30629.4278704 0
30629.5008364 1
30629.9640661 0
30633.6777643 1
30634.2004751 0
30635.4822801 1
30635.5310144 0
30637.3530104 1
30638.147218 0
30639.4454272 1
30639.5078215 0
30639.9631603 1
30640.3378459 2
30640.4626397 1
30640.4897681 0
30641.0104153 1
30642.025332 0
30643.6744138 1
30643.8818676 0
30644.7803501 1
30645.3911596 0
30645.6342825 1
30646.2203169 0
30653.650625 1
30654.0603655 2
30654.3413308 1
30655.092302 0
30657.6120399 1
30658.7129217 2
30659.6152923 1
30659.7393903 0
30660.5340675 1
30661.2181406 2
30661.2195545 1
30661.6488163 0
30663.5765764 1
30663.5981858 0
30664.5906883 1
30665.223485 2
30665.5644981 1
30666.9161784 0
30669.4793988 1
30670.4181719 0
30670.5347091 1
30670.68996 0
30672.7514366 1
30672.7927529 0
30675.817879 1
30676.9073433 0
30677.5187888 1
30677.5884668 0
30677.9378954 1
30677.9905303 2
30678.8762634 1
30679.0498888 0
30683.801099 1
30684.3009515 2
30686.2692366 3
30686.6954872 4
30687.0442297 3
30687.907074 2
30688.0289126 1
30688.5352938 2
30689.1126146 3
30690.4335813 2
30690.5026557 1
30690.842339 2
30691.86948 1
30691.9771984 2
30694.1825805 1
30694.3399083 2
30694.4336289 1
30694.4803461 0
30694.9267335 1
30696.3272727 2
30696.8991429 3
30697.7330517 2
30698.4543281 3
30699.1050306 2
30699.6776523 3
30699.8064699 2
30700.8272061 1
30702.1838961 2
30703.5827805 3
30703.6577559 2
30703.9016741 3
30704.0549663 4
30704.2036315 3
30704.2788116 4
30704.8838856 3
30704.9391175 2
30704.9454895 3
30705.0583156 2
30705.4135093 1
30705.8850296 2
30706.1573532 3
30706.4939999 2
30706.712088 3
30706.8296323 4
30708.0731117 3
30708.4368782 4
30709.3969867 3
30709.5146845 4
30709.5308446 5
30711.4669013 4
30711.8493662 3
30712.0969679 4
30712.8628104 3
30713.1683856 4
30713.2033508 3
30713.4197309 2
30713.585092 1
30714.4918984 0
30714.6637794 1
30715.0137274 0
30716.1562429 1
30716.1905113 0
30719.1117666 1
30719.8713122 2
30720.770707 1
30721.267525 0
30723.1186747 1
30723.2937776 0
30723.9861479 1
30724.2017324 0
30724.6674954 1
30724.6757071 0
30725.0314031 1
30725.2714539 0
30726.8665426 1
30727.4536558 0
30728.3397089 1
30728.676321 0
30730.4143351 1
30730.5955689 0
30733.6982421 1
30736.4039426 2
30736.4565586 1
30737.0945879 2
30737.2090181 3
30737.5449475 2
30737.9616998 3
30738.9535739 4
30739.0164879 3
30739.0674139 4
30739.1904727 5
30740.0482094 4
30740.7914839 5
30741.0960433 4
30742.4574822 3
